sujeto,movimiento,variante_limpieza,estrategia_balanceo,modelo,clase,recall,precision,soporte,minoritaria
252260554,all,noOutliers,smote_tomek,MLP,left,0.8042,0.7659,240,False
252260554,all,noOutliers,smote_tomek,MLP,pull,0.4,0.32,40,True
252260554,all,noOutliers,smote_tomek,MLP,push,0.7488,0.8103,211,False
252260554,all,noOutliers,smote_tomek,MLP,right,0.3191,0.3659,47,False
252260554,all,noOutliers,smote_tomek,IBk_kNN,left,0.5417,0.7558,240,False
252260554,all,noOutliers,smote_tomek,IBk_kNN,pull,0.575,0.1917,40,True
252260554,all,noOutliers,smote_tomek,IBk_kNN,push,0.5829,0.7935,211,False
252260554,all,noOutliers,smote_tomek,IBk_kNN,right,0.5319,0.2747,47,False
252260554,all,noOutliers,smote_tomek,RBFNetwork_aprox,left,0.8708,0.7572,240,False
252260554,all,noOutliers,smote_tomek,RBFNetwork_aprox,pull,0.125,0.2174,40,True
252260554,all,noOutliers,smote_tomek,RBFNetwork_aprox,push,0.8483,0.792,211,False
252260554,all,noOutliers,smote_tomek,RBFNetwork_aprox,right,0.1064,0.3846,47,False
252260554,all,noOutliers,random_undersampling_controlado,SMO_SVM,left,0.6917,0.783,240,False
252260554,all,noOutliers,random_undersampling_controlado,SMO_SVM,pull,0.625,0.2976,40,True
252260554,all,noOutliers,random_undersampling_controlado,SMO_SVM,push,0.7204,0.8736,211,False
252260554,all,noOutliers,random_undersampling_controlado,SMO_SVM,right,0.3191,0.2206,47,False
252260554,all,noOutliers,random_undersampling_controlado,RandomForest,left,0.7,0.7636,240,False
252260554,all,noOutliers,random_undersampling_controlado,RandomForest,pull,0.2,0.2424,40,True
252260554,all,noOutliers,random_undersampling_controlado,RandomForest,push,0.8531,0.7438,211,False
252260554,all,noOutliers,random_undersampling_controlado,RandomForest,right,0.1915,0.2093,47,False
252260554,all,noOutliers,random_undersampling_controlado,MLP,left,0.7083,0.7623,240,False
252260554,all,noOutliers,random_undersampling_controlado,MLP,pull,0.375,0.2459,40,True
252260554,all,noOutliers,random_undersampling_controlado,MLP,push,0.7346,0.8073,211,False
252260554,all,noOutliers,random_undersampling_controlado,MLP,right,0.4255,0.3226,47,False
252260554,all,noOutliers,random_undersampling_controlado,IBk_kNN,left,0.5875,0.7581,240,False
252260554,all,noOutliers,random_undersampling_controlado,IBk_kNN,pull,0.5,0.2041,40,True
252260554,all,noOutliers,random_undersampling_controlado,IBk_kNN,push,0.6445,0.7598,211,False
252260554,all,noOutliers,random_undersampling_controlado,IBk_kNN,right,0.4468,0.28,47,False
252260554,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,left,0.7958,0.7403,240,False
252260554,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,pull,0.1,0.1905,40,True
252260554,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,push,0.8246,0.7909,211,False
252260554,all,noOutliers,random_undersampling_controlado,RBFNetwork_aprox,right,0.1702,0.2051,47,False
252260554,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,left,0.9016,0.8049,183,False
252260554,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,pull,0.1795,0.2,39,False
252260554,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,push,0.7516,0.7763,157,False
252260554,all,sinArtefactosConservador,sin_balanceo,SMO_SVM,right,0.1176,0.1905,34,True
252260554,all,sinArtefactosConservador,sin_balanceo,RandomForest,left,0.8962,0.7257,183,False
252260554,all,sinArtefactosConservador,sin_balanceo,RandomForest,pull,0.1282,0.25,39,False
252260554,all,sinArtefactosConservador,sin_balanceo,RandomForest,push,0.7389,0.7073,157,False
252260554,all,sinArtefactosConservador,sin_balanceo,RandomForest,right,0.0,0.0,34,True
252260554,all,sinArtefactosConservador,sin_balanceo,MLP,left,0.8525,0.7919,183,False
252260554,all,sinArtefactosConservador,sin_balanceo,MLP,pull,0.1538,0.1395,39,False
252260554,all,sinArtefactosConservador,sin_balanceo,MLP,push,0.7006,0.7432,157,False
252260554,all,sinArtefactosConservador,sin_balanceo,MLP,right,0.1176,0.16,34,True
252260554,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,left,0.7596,0.7722,183,False
252260554,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,pull,0.1282,0.082,39,False
252260554,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,push,0.586,0.6667,157,False
252260554,all,sinArtefactosConservador,sin_balanceo,IBk_kNN,right,0.1176,0.1176,34,True
252260554,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,left,0.9344,0.7277,183,False
252260554,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,pull,0.0513,0.1111,39,False
252260554,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,push,0.7516,0.7712,157,False
252260554,all,sinArtefactosConservador,sin_balanceo,RBFNetwork_aprox,right,0.0294,0.1429,34,True
252260554,all,sinArtefactosConservador,random_oversampling,SMO_SVM,left,0.9071,0.8177,183,False
252260554,all,sinArtefactosConservador,random_oversampling,SMO_SVM,pull,0.1795,0.1667,39,False
252260554,all,sinArtefactosConservador,random_oversampling,SMO_SVM,push,0.7325,0.7718,157,False
252260554,all,sinArtefactosConservador,random_oversampling,SMO_SVM,right,0.1176,0.2105,34,True
252260554,all,sinArtefactosConservador,random_oversampling,RandomForest,left,0.8907,0.7653,183,False
252260554,all,sinArtefactosConservador,random_oversampling,RandomForest,pull,0.1795,0.25,39,False
252260554,all,sinArtefactosConservador,random_oversampling,RandomForest,push,0.7898,0.7337,157,False
252260554,all,sinArtefactosConservador,random_oversampling,RandomForest,right,0.0294,0.3333,34,True
252260554,all,sinArtefactosConservador,random_oversampling,MLP,left,0.8306,0.7917,183,False
252260554,all,sinArtefactosConservador,random_oversampling,MLP,pull,0.1282,0.1136,39,False
252260554,all,sinArtefactosConservador,random_oversampling,MLP,push,0.6879,0.7448,157,False
252260554,all,sinArtefactosConservador,random_oversampling,MLP,right,0.1176,0.125,34,True
252260554,all,sinArtefactosConservador,random_oversampling,IBk_kNN,left,0.7322,0.7929,183,False
252260554,all,sinArtefactosConservador,random_oversampling,IBk_kNN,pull,0.1538,0.0896,39,False
252260554,all,sinArtefactosConservador,random_oversampling,IBk_kNN,push,0.586,0.6479,157,False
252260554,all,sinArtefactosConservador,random_oversampling,IBk_kNN,right,0.2059,0.2,34,True
252260554,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,left,0.9235,0.7578,183,False
252260554,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,pull,0.0769,0.1364,39,False
252260554,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,push,0.7707,0.7857,157,False
252260554,all,sinArtefactosConservador,random_oversampling,RBFNetwork_aprox,right,0.0882,0.2143,34,True
252260554,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,left,0.9016,0.8049,183,False
252260554,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,pull,0.1795,0.2,39,False
252260554,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,push,0.7516,0.7763,157,False
252260554,all,sinArtefactosConservador,class_weight_balanced,SMO_SVM,right,0.1176,0.1905,34,True
252260554,all,sinArtefactosConservador,class_weight_balanced,RandomForest,left,0.8962,0.6891,183,False
252260554,all,sinArtefactosConservador,class_weight_balanced,RandomForest,pull,0.0256,0.0769,39,False
252260554,all,sinArtefactosConservador,class_weight_balanced,RandomForest,push,0.7197,0.6975,157,False
252260554,all,sinArtefactosConservador,class_weight_balanced,RandomForest,right,0.0,0.0,34,True
252260554,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,left,0.8962,0.7664,183,False
252260554,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,pull,0.1026,0.1379,39,False
252260554,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,push,0.758,0.7727,157,False
252260554,all,sinArtefactosConservador,class_weight_balanced,RBFNetwork_aprox,right,0.0882,0.1875,34,True
252260554,all,sinArtefactosConservador,smote,SMO_SVM,left,0.9071,0.8098,183,False
252260554,all,sinArtefactosConservador,smote,SMO_SVM,pull,0.1795,0.1628,39,False
252260554,all,sinArtefactosConservador,smote,SMO_SVM,push,0.7197,0.7687,157,False
252260554,all,sinArtefactosConservador,smote,SMO_SVM,right,0.1176,0.2222,34,True
252260554,all,sinArtefactosConservador,smote,RandomForest,left,0.8689,0.7465,183,False
252260554,all,sinArtefactosConservador,smote,RandomForest,pull,0.1795,0.1944,39,False
252260554,all,sinArtefactosConservador,smote,RandomForest,push,0.7261,0.7355,157,False
252260554,all,sinArtefactosConservador,smote,RandomForest,right,0.0588,0.2222,34,True
252260554,all,sinArtefactosConservador,smote,MLP,left,0.8306,0.8085,183,False
252260554,all,sinArtefactosConservador,smote,MLP,pull,0.1538,0.1304,39,False
252260554,all,sinArtefactosConservador,smote,MLP,push,0.707,0.7551,157,False
252260554,all,sinArtefactosConservador,smote,MLP,right,0.1176,0.125,34,True
252260554,all,sinArtefactosConservador,smote,IBk_kNN,left,0.5847,0.8295,183,False
252260554,all,sinArtefactosConservador,smote,IBk_kNN,pull,0.3333,0.1354,39,False
252260554,all,sinArtefactosConservador,smote,IBk_kNN,push,0.535,0.7119,157,False
252260554,all,sinArtefactosConservador,smote,IBk_kNN,right,0.3529,0.1714,34,True
252260554,all,sinArtefactosConservador,smote,RBFNetwork_aprox,left,0.918,0.7273,183,False
252260554,all,sinArtefactosConservador,smote,RBFNetwork_aprox,pull,0.0769,0.1875,39,False
252260554,all,sinArtefactosConservador,smote,RBFNetwork_aprox,push,0.7516,0.7815,157,False
252260554,all,sinArtefactosConservador,smote,RBFNetwork_aprox,right,0.0882,0.2,34,True
252260554,all,sinArtefactosConservador,smote_tomek,SMO_SVM,left,0.9071,0.8098,183,False
252260554,all,sinArtefactosConservador,smote_tomek,SMO_SVM,pull,0.1795,0.1628,39,False
252260554,all,sinArtefactosConservador,smote_tomek,SMO_SVM,push,0.7197,0.7687,157,False
252260554,all,sinArtefactosConservador,smote_tomek,SMO_SVM,right,0.1176,0.2222,34,True
252260554,all,sinArtefactosConservador,smote_tomek,RandomForest,left,0.8579,0.7811,183,False
252260554,all,sinArtefactosConservador,smote_tomek,RandomForest,pull,0.1795,0.2059,39,False
252260554,all,sinArtefactosConservador,smote_tomek,RandomForest,push,0.7898,0.747,157,False
252260554,all,sinArtefactosConservador,smote_tomek,RandomForest,right,0.0588,0.1667,34,True
252260554,all,sinArtefactosConservador,smote_tomek,MLP,left,0.8361,0.8138,183,False
252260554,all,sinArtefactosConservador,smote_tomek,MLP,pull,0.1538,0.1277,39,False
252260554,all,sinArtefactosConservador,smote_tomek,MLP,push,0.707,0.7551,157,False
252260554,all,sinArtefactosConservador,smote_tomek,MLP,right,0.1176,0.129,34,True
252260554,all,sinArtefactosConservador,smote_tomek,IBk_kNN,left,0.5847,0.8295,183,False
252260554,all,sinArtefactosConservador,smote_tomek,IBk_kNN,pull,0.3333,0.1354,39,False
252260554,all,sinArtefactosConservador,smote_tomek,IBk_kNN,push,0.535,0.7119,157,False
252260554,all,sinArtefactosConservador,smote_tomek,IBk_kNN,right,0.3529,0.1714,34,True
252260554,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,left,0.918,0.7273,183,False
252260554,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,pull,0.0769,0.1875,39,False
252260554,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,push,0.7516,0.7815,157,False
252260554,all,sinArtefactosConservador,smote_tomek,RBFNetwork_aprox,right,0.0882,0.2,34,True
252260554,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,left,0.6557,0.7742,183,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,pull,0.2821,0.1375,39,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,push,0.6879,0.766,157,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,SMO_SVM,right,0.1176,0.1081,34,True
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,left,0.6776,0.7654,183,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,pull,0.1282,0.0746,39,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,push,0.6879,0.7826,157,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RandomForest,right,0.1765,0.1304,34,True
252260554,all,sinArtefactosConservador,random_undersampling_controlado,MLP,left,0.5683,0.8387,183,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,MLP,pull,0.2564,0.099,39,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,MLP,push,0.6561,0.7103,157,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,MLP,right,0.2353,0.186,34,True
252260554,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,left,0.4098,0.6757,183,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,pull,0.2821,0.1028,39,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,push,0.4841,0.6129,157,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,IBk_kNN,right,0.3824,0.1831,34,True
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,left,0.7213,0.7586,183,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,pull,0.1026,0.0769,39,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,push,0.7389,0.6864,157,False
252260554,all,sinArtefactosConservador,random_undersampling_controlado,RBFNetwork_aprox,right,0.0588,0.1111,34,True
252260556,all,noOutliers,sin_balanceo,SMO_SVM,left,0.6364,0.6212,286,False
252260556,all,noOutliers,sin_balanceo,SMO_SVM,pull,0.7128,0.7256,282,False
252260556,all,noOutliers,sin_balanceo,SMO_SVM,push,0.4581,0.5035,155,False
252260556,all,noOutliers,sin_balanceo,SMO_SVM,right,0.3707,0.3359,116,True
252260556,all,noOutliers,sin_balanceo,RandomForest,left,0.7972,0.6628,286,False
252260556,all,noOutliers,sin_balanceo,RandomForest,pull,0.8582,0.6253,282,False
252260556,all,noOutliers,sin_balanceo,RandomForest,push,0.3032,0.662,155,False
252260556,all,noOutliers,sin_balanceo,RandomForest,right,0.1724,0.5405,116,True
252260556,all,noOutliers,sin_balanceo,MLP,left,0.7168,0.7593,286,False
252260556,all,noOutliers,sin_balanceo,MLP,pull,0.766,0.6945,282,False
252260556,all,noOutliers,sin_balanceo,MLP,push,0.5677,0.5828,155,False
252260556,all,noOutliers,sin_balanceo,MLP,right,0.4397,0.4766,116,True
252260556,all,noOutliers,sin_balanceo,IBk_kNN,left,0.5769,0.5851,286,False
252260556,all,noOutliers,sin_balanceo,IBk_kNN,pull,0.617,0.6192,282,False
252260556,all,noOutliers,sin_balanceo,IBk_kNN,push,0.4903,0.5101,155,False
252260556,all,noOutliers,sin_balanceo,IBk_kNN,right,0.3879,0.3543,116,True
252260556,all,noOutliers,sin_balanceo,RBFNetwork_aprox,left,0.7238,0.6923,286,False
252260556,all,noOutliers,sin_balanceo,RBFNetwork_aprox,pull,0.8156,0.6425,282,False
252260556,all,noOutliers,sin_balanceo,RBFNetwork_aprox,push,0.4645,0.6316,155,False
252260556,all,noOutliers,sin_balanceo,RBFNetwork_aprox,right,0.3017,0.5147,116,True
252260556,all,noOutliers,random_oversampling,SMO_SVM,left,0.6434,0.6301,286,False
252260556,all,noOutliers,random_oversampling,SMO_SVM,pull,0.6809,0.7111,282,False
252260556,all,noOutliers,random_oversampling,SMO_SVM,push,0.4581,0.4702,155,False
252260556,all,noOutliers,random_oversampling,SMO_SVM,right,0.3793,0.3492,116,True
252260556,all,noOutliers,random_oversampling,RandomForest,left,0.7587,0.6616,286,False
252260556,all,noOutliers,random_oversampling,RandomForest,pull,0.8582,0.6488,282,False
252260556,all,noOutliers,random_oversampling,RandomForest,push,0.3742,0.6591,155,False
252260556,all,noOutliers,random_oversampling,RandomForest,right,0.1897,0.44,116,True
252260556,all,noOutliers,random_oversampling,MLP,left,0.6993,0.7605,286,False
252260556,all,noOutliers,random_oversampling,MLP,pull,0.7553,0.7076,282,False
252260556,all,noOutliers,random_oversampling,MLP,push,0.5742,0.5633,155,False
252260556,all,noOutliers,random_oversampling,MLP,right,0.4483,0.4444,116,True
252260556,all,noOutliers,random_oversampling,IBk_kNN,left,0.5769,0.5851,286,False
252260556,all,noOutliers,random_oversampling,IBk_kNN,pull,0.6241,0.6175,282,False
252260556,all,noOutliers,random_oversampling,IBk_kNN,push,0.4903,0.5241,155,False
252260556,all,noOutliers,random_oversampling,IBk_kNN,right,0.3793,0.3465,116,True
252260556,all,noOutliers,random_oversampling,RBFNetwork_aprox,left,0.7168,0.7244,286,False
252260556,all,noOutliers,random_oversampling,RBFNetwork_aprox,pull,0.7908,0.6637,282,False
252260556,all,noOutliers,random_oversampling,RBFNetwork_aprox,push,0.5161,0.6202,155,False
252260556,all,noOutliers,random_oversampling,RBFNetwork_aprox,right,0.4397,0.5604,116,True
252260556,all,noOutliers,class_weight_balanced,SMO_SVM,left,0.6294,0.625,286,False
252260556,all,noOutliers,class_weight_balanced,SMO_SVM,pull,0.6844,0.7175,282,False
252260556,all,noOutliers,class_weight_balanced,SMO_SVM,push,0.471,0.4867,155,False
252260556,all,noOutliers,class_weight_balanced,SMO_SVM,right,0.3879,0.3409,116,True
252260556,all,noOutliers,class_weight_balanced,RandomForest,left,0.8182,0.6686,286,False
252260556,all,noOutliers,class_weight_balanced,RandomForest,pull,0.8404,0.6253,282,False
252260556,all,noOutliers,class_weight_balanced,RandomForest,push,0.2839,0.7097,155,False
252260556,all,noOutliers,class_weight_balanced,RandomForest,right,0.181,0.4375,116,True
252260556,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,left,0.7133,0.7365,286,False
252260556,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,pull,0.7801,0.6528,282,False
252260556,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,push,0.5226,0.6378,155,False
252260556,all,noOutliers,class_weight_balanced,RBFNetwork_aprox,right,0.4828,0.5714,116,True
252260556,all,noOutliers,smote,SMO_SVM,left,0.6503,0.6348,286,False
252260556,all,noOutliers,smote,SMO_SVM,pull,0.6986,0.7296,282,False
252260556,all,noOutliers,smote,SMO_SVM,push,0.4839,0.5,155,False
252260556,all,noOutliers,smote,SMO_SVM,right,0.3707,0.3413,116,True
252260556,all,noOutliers,smote,RandomForest,left,0.7517,0.6825,286,False
252260556,all,noOutliers,smote,RandomForest,pull,0.844,0.6398,282,False
252260556,all,noOutliers,smote,RandomForest,push,0.3806,0.6146,155,False
252260556,all,noOutliers,smote,RandomForest,right,0.1724,0.3571,116,True
252260556,all,noOutliers,smote,MLP,left,0.7063,0.7537,286,False
252260556,all,noOutliers,smote,MLP,pull,0.7695,0.7138,282,False
252260556,all,noOutliers,smote,MLP,push,0.5806,0.596,155,False
252260556,all,noOutliers,smote,MLP,right,0.4397,0.4397,116,True
252260556,all,noOutliers,smote,IBk_kNN,left,0.493,0.6157,286,False
252260556,all,noOutliers,smote,IBk_kNN,pull,0.5993,0.6733,282,False
